time,elapsed_seconds,message
12:57:47,9.3e-06,done REDSVD
12:57:47,6.8e-06,SVD factorization complete
12:57:47,0.0001284,commencing linear algebra multiplication to compute ugrade
12:57:47,9.1e-06,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
12:57:47,8.7e-06,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
12:57:47,8.6e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:57:47,3.7e-05,linear algebra multiplication to compute ugrade complete
12:57:47,1.67e-05,commencing check of parameter bounds
12:57:47,8.8e-06,limiting out of bounds pars
12:57:47,2.04e-05,change limit/bound enforement for lambda 100: lower bound,Q_AIR_SLAB, scaling factor: 0.852975
12:57:47,7.3e-06,checking for denormal floating point values
12:57:47,8.1e-06,transforming upgrade pars to model pars
12:57:47,1.12e-05,writing upgrade vector to csv file
12:57:47,0.001077,beginning upgrade vector calculations, lambda = 1000
12:57:47,0.0002237,commencing calculation of upgrade vector
12:57:47,0.0005083,forming JtQJ matrix
12:57:47,4.77e-05,commencing to scale JtQJ matrix- first SVD...
12:57:47,8.1e-06,starting REDSVD
12:57:47,3.67e-05,retrieving REDSVD components
12:57:47,2.21e-05,triming REDSVD components to 10elements
12:57:47,1.48e-05,done REDSVD
12:57:47,2.02e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:57:47,6.8e-06,JS
12:57:47,1.77e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:57:47,4.19e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:57:47,6.8e-06,commencing SVD factorization of lambda-scaled JtQJ
12:57:47,6.4e-06,starting REDSVD
12:57:47,3.86e-05,retrieving REDSVD components
12:57:47,1.14e-05,triming REDSVD components to 5elements
12:57:47,2.98e-05,done REDSVD
12:57:47,6.9e-06,SVD factorization complete
12:57:47,0.0001356,commencing linear algebra multiplication to compute ugrade
12:57:47,9.2e-06,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
12:57:47,9.1e-06,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
12:57:47,8.9e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:57:47,4.02e-05,linear algebra multiplication to compute ugrade complete
12:57:47,1.86e-05,commencing check of parameter bounds and gradients
12:57:47,1.46e-05,commencing calculation of upgrade vector
12:57:47,0.0004535,forming JtQJ matrix
12:57:47,4.74e-05,commencing to scale JtQJ matrix- first SVD...
12:57:47,7.1e-06,starting REDSVD
12:57:47,4.68e-05,retrieving REDSVD components
12:57:47,1.5e-05,triming REDSVD components to 10elements
12:57:47,2.46e-05,done REDSVD
12:57:47,3.18e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:57:47,2e-05,JS
12:57:47,3.15e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:57:47,5.68e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
12:57:47,2.02e-05,commencing SVD factorization of lambda-scaled JtQJ
12:57:47,2.02e-05,starting REDSVD
12:57:47,5.09e-05,retrieving REDSVD components
12:57:47,3.72e-05,triming REDSVD components to 5elements
12:57:47,9.2e-06,done REDSVD
12:57:47,6.9e-06,SVD factorization complete
12:57:47,0.0001337,commencing linear algebra multiplication to compute ugrade
12:57:47,1.68e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
12:57:47,8.8e-06,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
12:57:47,8.7e-06,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
12:57:47,3.18e-05,linear algebra multiplication to compute ugrade complete
12:57:47,1.97e-05,commencing check of parameter bounds
12:57:47,8.9e-06,limiting out of bounds pars
12:57:47,1.92e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
12:57:47,7.2e-06,checking for denormal floating point values
12:57:47,8.1e-06,transforming upgrade pars to model pars
12:57:47,7.8e-06,writing upgrade vector to csv file
12:57:47,0.0011723,LinearAnalysis::glm_iter_fosm
12:57:47,0.0001014,starting FOSM uncertainty analyses for iteration 6
12:57:47,0.0023414,loading obscov
12:57:47,5.38e-05,loading parcov
12:57:47,3.81e-05,setting predictions
12:57:47,1.14e-05,set_predictions
12:57:47,5.03e-05,extracting prediction MOD_OBS0_4 from jacobian
12:57:47,0.0003804,extracting prediction MOD_OBS0_5 from jacobian
12:57:47,0.0002943,extracting prediction MOD_OBS1_3 from jacobian
12:57:47,0.0002756,extracting prediction MOD_OBS1_4 from jacobian
12:57:47,0.0002548,extracting prediction MOD_OBS1_5 from jacobian
12:57:47,0.0002596,extracting prediction MOD_OBS1_6 from jacobian
12:57:47,0.0002364,extracting prediction MOD_OBS1_7 from jacobian
12:57:47,0.0002526,extracting prediction MOD_OBS2_3 from jacobian
12:57:47,0.0002323,extracting prediction MOD_OBS2_4 from jacobian
12:57:47,0.0002228,extracting prediction MOD_OBS2_5 from jacobian
12:57:47,0.0002255,extracting prediction MOD_OBS2_6 from jacobian
12:57:47,0.0002211,extracting prediction MOD_OBS2_7 from jacobian
12:57:47,0.0002272,extracting prediction MOD_OBS3_3 from jacobian
12:57:47,0.0002141,extracting prediction MOD_OBS3_4 from jacobian
12:57:47,0.0002181,extracting prediction MOD_OBS3_5 from jacobian
12:57:47,0.0002678,extracting prediction MOD_OBS3_6 from jacobian
12:57:47,0.0002737,extracting prediction MOD_OBS3_7 from jacobian
12:57:47,0.0002277,extracting prediction MOD_OBS4_3 from jacobian
12:57:47,0.000215,extracting prediction MOD_OBS4_4 from jacobian
12:57:47,0.0002208,extracting prediction MOD_OBS4_5 from jacobian
12:57:47,0.0002154,extracting prediction MOD_OBS4_6 from jacobian
12:57:47,0.0003165,extracting prediction MOD_OBS4_7 from jacobian
12:57:47,0.0003697,extracting prediction MOD_OBS5_3 from jacobian
12:57:47,0.0003744,extracting prediction MOD_OBS5_4 from jacobian
12:57:47,0.0003437,extracting prediction MOD_OBS5_5 from jacobian
12:57:47,0.0002618,extracting prediction MOD_OBS5_6 from jacobian
12:57:47,0.0002252,extracting prediction MOD_OBS5_7 from jacobian
12:57:47,0.0002238,extracting prediction MOD_OBS6_3 from jacobian
12:57:47,0.0002123,extracting prediction MOD_OBS6_4 from jacobian
12:57:47,0.0002118,extracting prediction MOD_OBS6_5 from jacobian
12:57:47,0.0002005,extracting prediction MOD_OBS6_6 from jacobian
12:57:47,0.0002023,extracting prediction MOD_OBS6_7 from jacobian
12:57:47,0.0001826,extracting prediction MOD_OBS7_3 from jacobian
12:57:47,0.0001608,extracting prediction MOD_OBS7_4 from jacobian
12:57:47,0.0001576,extracting prediction MOD_OBS7_5 from jacobian
12:57:47,0.0001676,extracting prediction MOD_OBS7_6 from jacobian
12:57:47,0.0001532,extracting prediction MOD_OBS7_7 from jacobian
12:57:47,0.0001747,extracting prediction MOD_OBS8_3 from jacobian
12:57:47,0.0001545,extracting prediction MOD_OBS8_4 from jacobian
12:57:47,0.0001567,extracting prediction MOD_OBS8_5 from jacobian
12:57:47,0.0001504,extracting prediction MOD_OBS8_6 from jacobian
12:57:47,0.000161,extracting prediction MOD_OBS8_7 from jacobian
12:57:47,0.0001442,extracting prediction MOD_OBS9_3 from jacobian
12:57:47,0.0001678,extracting prediction MOD_OBS9_4 from jacobian
12:57:47,0.0001576,extracting prediction MOD_OBS9_5 from jacobian
12:57:47,0.0001472,extracting prediction MOD_OBS9_6 from jacobian
12:57:47,0.0001409,extracting prediction MOD_OBS9_7 from jacobian
12:57:47,0.0001476,extracting prediction MOD_OBS10_3 from jacobian
12:57:47,0.000143,extracting prediction MOD_OBS10_4 from jacobian
12:57:47,0.0001408,extracting prediction MOD_OBS10_5 from jacobian
12:57:47,0.0001435,extracting prediction MOD_OBS10_6 from jacobian
12:57:47,0.0001344,extracting prediction MOD_OBS10_7 from jacobian
12:57:47,0.0001333,extracting prediction MOD_OBS11_3 from jacobian
12:57:47,0.0001301,extracting prediction MOD_OBS11_4 from jacobian
12:57:47,0.000131,extracting prediction MOD_OBS11_5 from jacobian
12:57:47,0.0001753,extracting prediction MOD_OBS11_6 from jacobian
12:57:47,0.0001831,extracting prediction MOD_OBS11_7 from jacobian
12:57:47,0.0001713,extracting prediction MOD_OBS12_6 from jacobian
12:57:47,0.0001284,extracting prediction MOD_OBS13_6 from jacobian
12:57:47,0.0001372,extracting prediction MOD_OBS14_6 from jacobian
12:57:47,0.0001318,parameter fosm calcs
12:57:47,8.1e-06,LinearAnalysis::calc_posterior
12:57:47,7.2e-06,LinearAnalysis::align
12:57:47,0.0001437,LinearAnalysis::prior_prediction_variance()::invert obscov
12:57:47,7.5e-06,inverting diagonal matrix in place
12:57:47,1.46e-05,LinearAnalysis::calc_posterior() form JtQJ
12:57:47,6.7e-05,LinearAnalysis::calc_posterior() invert prior parcov
12:57:47,2.15e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:57:47,1.96e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:57:47,6.6e-06,inverting non-diagonal matrix in place
12:57:47,0.0028446,forecast FOSM calcs
12:57:47,0.0005516,LinearAnalysis::prior_prediction_variance
12:57:47,0.0003524,LinearAnalysis::prior_prediction_variance
12:58:47,60.3559,completed iteration 7
12:58:47,0.0165563,beginning iteration 8
12:58:47,0.000711,commencing to build jacobian parameter sets
12:58:47,0.0085289,jacobian parameter sets built, commencing model runs
13:01:05,137.987,jacobian runs complete, processing runs
13:01:05,0.0042289,processing jacobian runs complete
13:01:05,0.0001062,saving jacobian and sen files
13:01:05,0.0029444,commencing calculation of upgrade vector
13:01:05,0.000786,forming JtQJ matrix
13:01:05,0.0001451,commencing to scale JtQJ matrix- first SVD...
13:01:05,1.91e-05,starting REDSVD
13:01:05,9.71e-05,retrieving REDSVD components
13:01:05,4.73e-05,triming REDSVD components to 10elements
13:01:05,3.26e-05,done REDSVD
13:01:05,6.75e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
13:01:05,1.69e-05,JS
13:01:05,7.73e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,0.0001152,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
13:01:05,1.24e-05,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,9.1e-06,starting REDSVD
13:01:05,6.79e-05,retrieving REDSVD components
13:01:05,2.6e-05,triming REDSVD components to 4elements
13:01:05,1.17e-05,done REDSVD
13:01:05,9e-06,SVD factorization complete
13:01:05,0.000164,commencing linear algebra multiplication to compute ugrade
13:01:05,1.29e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11Vt info: rows = 4: cols = 11: size = 44: nonzeros = 44
13:01:05,1.17e-05,U info: rows = 11: cols = 4: size = 44: nonzeros = 44
13:01:05,1.16e-05,jac info: rows = 66: cols = 11: size = 726: nonzeros = 726
13:01:05,5.05e-05,linear algebra multiplication to compute ugrade complete
13:01:05,2.71e-05,commencing check of parameter bounds and gradients
13:01:05,0.002568,beginning upgrade vector calculations, lambda = 0.1
13:01:05,0.0001743,commencing calculation of upgrade vector
13:01:05,0.001092,forming JtQJ matrix
13:01:05,0.0001297,commencing to scale JtQJ matrix- first SVD...
13:01:05,2.19e-05,starting REDSVD
13:01:05,9.69e-05,retrieving REDSVD components
13:01:05,3.57e-05,triming REDSVD components to 10elements
13:01:05,2.57e-05,done REDSVD
13:01:05,4.74e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,1.53e-05,JS
13:01:05,3.91e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,0.0001861,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,2.3e-05,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,1.51e-05,starting REDSVD
13:01:05,7.41e-05,retrieving REDSVD components
13:01:05,2.91e-05,triming REDSVD components to 4elements
13:01:05,2.37e-05,done REDSVD
13:01:05,1.48e-05,SVD factorization complete
13:01:05,0.000247,commencing linear algebra multiplication to compute ugrade
13:01:05,2e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:01:05,1.87e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:01:05,1.99e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,7.69e-05,linear algebra multiplication to compute ugrade complete
13:01:05,4.43e-05,commencing check of parameter bounds and gradients
13:01:05,2.45e-05,commencing calculation of upgrade vector
13:01:05,0.0008844,forming JtQJ matrix
13:01:05,0.0001098,commencing to scale JtQJ matrix- first SVD...
13:01:05,1.49e-05,starting REDSVD
13:01:05,7.14e-05,retrieving REDSVD components
13:01:05,2.5e-05,triming REDSVD components to 10elements
13:01:05,2.39e-05,done REDSVD
13:01:05,4.07e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,1.34e-05,JS
13:01:05,5.01e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,9.6e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,1.74e-05,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,1.41e-05,starting REDSVD
13:01:05,7.26e-05,retrieving REDSVD components
13:01:05,3.37e-05,triming REDSVD components to 4elements
13:01:05,1.93e-05,done REDSVD
13:01:05,1.47e-05,SVD factorization complete
13:01:05,0.0002584,commencing linear algebra multiplication to compute ugrade
13:01:05,3.15e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:01:05,2.12e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:01:05,2.02e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,7.43e-05,linear algebra multiplication to compute ugrade complete
13:01:05,4.67e-05,commencing check of parameter bounds
13:01:05,2.18e-05,limiting out of bounds pars
13:01:05,5.06e-05,change limit/bound enforement for lambda 0.1: lower bound,P_AIR, scaling factor: 0.0129269
13:01:05,1.64e-05,checking for denormal floating point values
13:01:05,1.78e-05,transforming upgrade pars to model pars
13:01:05,1.8e-05,writing upgrade vector to csv file
13:01:05,0.0010387,beginning upgrade vector calculations, lambda = 1
13:01:05,0.0001248,commencing calculation of upgrade vector
13:01:05,0.000678,forming JtQJ matrix
13:01:05,5.59e-05,commencing to scale JtQJ matrix- first SVD...
13:01:05,9.7e-06,starting REDSVD
13:01:05,5.04e-05,retrieving REDSVD components
13:01:05,1.7e-05,triming REDSVD components to 10elements
13:01:05,1.5e-05,done REDSVD
13:01:05,2.7e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,8.5e-06,JS
13:01:05,2.47e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,7.47e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,9.2e-06,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,8.2e-06,starting REDSVD
13:01:05,4.76e-05,retrieving REDSVD components
13:01:05,1.49e-05,triming REDSVD components to 5elements
13:01:05,1.21e-05,done REDSVD
13:01:05,8.6e-06,SVD factorization complete
13:01:05,0.0001765,commencing linear algebra multiplication to compute ugrade
13:01:05,1.24e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:01:05,1.18e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:01:05,1.56e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,6.12e-05,linear algebra multiplication to compute ugrade complete
13:01:05,2.31e-05,commencing check of parameter bounds and gradients
13:01:05,1.59e-05,commencing calculation of upgrade vector
13:01:05,0.0006388,forming JtQJ matrix
13:01:05,9.11e-05,commencing to scale JtQJ matrix- first SVD...
13:01:05,1.72e-05,starting REDSVD
13:01:05,7.52e-05,retrieving REDSVD components
13:01:05,3.71e-05,triming REDSVD components to 10elements
13:01:05,3.04e-05,done REDSVD
13:01:05,4.07e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,1.46e-05,JS
13:01:05,3.56e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,9e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,2.05e-05,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,1.61e-05,starting REDSVD
13:01:05,8.38e-05,retrieving REDSVD components
13:01:05,0.0001229,triming REDSVD components to 5elements
13:01:05,2.57e-05,done REDSVD
13:01:05,1.44e-05,SVD factorization complete
13:01:05,0.0001959,commencing linear algebra multiplication to compute ugrade
13:01:05,1.64e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:01:05,1.3e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:01:05,1.22e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,5.27e-05,linear algebra multiplication to compute ugrade complete
13:01:05,5.48e-05,commencing check of parameter bounds
13:01:05,1.72e-05,limiting out of bounds pars
13:01:05,4.04e-05,change limit/bound enforement for lambda 1: lower bound,P_AIR, scaling factor: 0.0368035
13:01:05,1.02e-05,checking for denormal floating point values
13:01:05,1.1e-05,transforming upgrade pars to model pars
13:01:05,1.21e-05,writing upgrade vector to csv file
13:01:05,0.0012982,beginning upgrade vector calculations, lambda = 10
13:01:05,0.0001669,commencing calculation of upgrade vector
13:01:05,0.0007555,forming JtQJ matrix
13:01:05,6.31e-05,commencing to scale JtQJ matrix- first SVD...
13:01:05,1.13e-05,starting REDSVD
13:01:05,5.66e-05,retrieving REDSVD components
13:01:05,1.76e-05,triming REDSVD components to 10elements
13:01:05,1.94e-05,done REDSVD
13:01:05,2.86e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,1.13e-05,JS
13:01:05,3.62e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:01:05,7.08e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:01:05,1.21e-05,commencing SVD factorization of lambda-scaled JtQJ
13:01:05,8.3e-06,starting REDSVD
13:01:05,4.81e-05,retrieving REDSVD components
13:01:05,1.99e-05,triming REDSVD components to 5elements
13:01:05,1.24e-05,done REDSVD
13:01:05,8.5e-06,SVD factorization complete
13:01:05,0.0001755,commencing linear algebra multiplication to compute ugrade
13:01:05,1.32e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 5: cols = 10: size = 50: nonzeros = 50
13:01:05,1.28e-05,U info: rows = 10: cols = 5: size = 50: nonzeros = 50
13:01:05,1.17e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:01:05,6.02e-05,linear algebra multiplication to compute ugrade complete
13:01:05,2.98e-05,commencing check of parameter bounds and gradients
13:01:05,1.64e-05,commencing calculation of upgrade vector
13:01:05,0.0005995,forming JtQJ matrix
13:01:05,7.11e-05,commencing to scale JtQJ matrix- first SVD...
